0.004692181	0
0.004696887	0
0.004701594	0
0.004701594	0
0.0047063	0
0.0047063	0
0.0047063	0
0.0047063	0
0.0047063	0
0.0047063	0
0.0047063	0
0.0047063	0
0.004701594	0
0.004701594	0
0.004696887	0
0.004692181	0
0.004687475	0
0.004682769	0
0.004678062	0
0.00466865	0
0.004663943	0
0.004654531	0
0.004645118	0
0.004635706	0
0.004626293	0
0.00461688	0
0.004607468	0
0.004593349	0
0.004583936	0
0.004569817	0
0.004555698	0
0.00454158	0
0.004527461	0
0.004513342	0
0.004494517	0
0.004480398	0
0.004461572	0
0.004442747	0
0.004423922	0
0.004405097	0
0.004386272	0
0.004367446	0
0.004348621	0
0.00432509	0
0.004306265	0
0.004282733	0
0.004263908	0
0.004240376	0
0.004216845	0
0.004193313	0
0.004169782	0
0.004141544	0
0.004118013	0
0.004094481	0
0.004066243	0
0.004042712	0
0.004014474	0
0.003986236	0
0.003957998	0
0.003929761	0
0.003901523	0
0.003873285	0
0.003845047	0
0.003816809	0
0.003788572	0
0.003755627	0
0.00372739	0
0.003699152	0
0.003666208	0
0.003633264	0
0.003605026	0
0.003572082	0
0.003539138	0
0.0035109	0
0.003477956	0
0.003445012	0
0.003412068	0
0.003379123	0
0.003346179	0
0.003313235	0
0.003280291	0
0.003247347	0
0.003214403	0
0.003181459	0
0.003148515	0
0.003115571	0
0.003082627	0
0.003044976	0
0.003012032	0
0.002979088	0
0.002946144	0
0.0029132	0
0.002880256	0
0.002842605	0
0.002809661	0
0.002776717	0
0.002743773	0
0.002710829	0
0.002673178	0
0.002640234	0
0.00260729	0
0.002574346	0
0.002541402	0
0.002508458	0
0.002475514	0
0.002437863	0
0.002404919	0
0.002371975	0
0.002339031	0
0.002306087	0
0.002273143	0
0.002244905	0
0.002211961	0
0.002179017	0
0.002146073	0
0.002113129	0
0.002084891	0
0.002051947	0
0.002019003	0
0.001990765	0
0.001957821	0
0.001929583	0
0.001896639	0
0.001868401	0
0.001835457	0
0.001807219	0
0.001778981	0
0.001746037	0
0.0017178	0
0.001689562	0
0.001661324	0
0.001633086	0
0.001604848	0
0.001576611	0
0.001548373	0
0.001520135	0
0.001496603	0
0.001468366	0
0.001440128	0
0.001416596	0
0.001388359	0
0.001364827	0
0.001336589	0
0.001313058	0
0.001289526	0
0.001265995	0
0.001237757	0
0.001214225	0
0.001190694	0
0.001167162	0
0.001148337	0
0.001124806	0
0.001101274	0
0.001077743	0
0.001058918	0
0.001035386	0
0.001016561	0
0.000993029	0
0.000974204	0
0.000950673	0
0.000931847	0
0.000913022	0
0.000894197	0
0.000875372	0
0.000856547	0
0.000837721	0
0.000818896	0
0.000800071	0
0.000781246	0
0.000762421	0
0.000748302	0
0.000729477	0
0.000715358	0
0.000696532	0
0.000682414	0
0.000663588	0
0.000649469	0
0.000635351	0
0.000621232	0
0.000607113	0
0.000592994	0
0.000578875	0
0.000564756	0
0.000550637	0
0.000536518	0
0.000522399	0
0.00050828	0
0.000498868	0
0.000484749	0
0.00047063	0
0.000460747	0
0.000448981	0
0.000437686	0
0.000426391	0
0.000415566	0
0.000404742	0
0.000393917	0
0.000383563	0
0.00037368	0
0.000363797	0
0.000353914	0
0.000344501	0
0.000335559	0
0.000326147	0
0.000317675	0
0.000308733	0
0.000300262	0
0.000292261	0
0.00028379	0
0.00027626	0
0.000268259	0
0.000260729	0
0.00025367	0
0.000246139	0
0.00023908	0
0.000232491	0
0.000225902	0
0.000219314	0
0.000212725	0
0.000206607	0
0.000200488	0
0.000194841	0
0.000188723	0
0.000183075	0
0.000177898	0
0.000172251	0
0.000167074	0
0.000162367	0
0.00015719	0
0.000152484	0
0.000147778	0
0.000143072	0
0.000138836	0
0.0001346	0
0.000130365	0
0.000126129	0
0.000122364	0
0.000118128	0
0.000114363	0
0.000111069	0
0.000107304	0
0.000104009	0
0.000100715	0
9.74204E-05	0
0.000094126	0
9.08316E-05	0
8.80078E-05	0
8.5184E-05	0
8.23603E-05	0
7.95365E-05	0
7.67127E-05	0
7.43595E-05	0
7.20064E-05	0
6.91826E-05	0
6.68295E-05	0
6.49469E-05	0
6.25938E-05	0
6.02406E-05	0
5.83581E-05	0
5.64756E-05	0
5.41225E-05	0
5.22399E-05	0
5.03574E-05	0
4.89455E-05	0
